Unnamed: 0,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Webber College,Yes,280,143,79,5,27,327,110,5590,2900,650,1952,53.0,63,15.1,4,4839,90,-1.7377296409151781,-2.292856706217187,-2.1172241249352144,-1.996211324615275,-2.1529904721043915,-0.6693939014741188,-1.3232614625779207,0.7485437875764888,1.0162981909703843,-1.2442020010279624,-1.1971425260127022,0.31608928492044563,-1.9343125782540076,-1.6897711443216383,0.5107142857142857,Low,0,1,-1.7377296409151777,-2.292856706217187,-2.1172241249352144,-1.996211324615275,-2.1529904721043938,-0.6693939014741187,-1.3232614625779213,0.7485437875764869,1.0162981909703843,-1.2442020010279622,-1.197142526012702,0.31608928492044547,-1.934312578254008,-1.6897711443216008,-1.6304677331850732,-1.099672391311716,0.6114319153500704
Webster University,Yes,665,462,226,17,44,1739,1550,9160,4340,500,500,68.0,68,20.6,14,6951,48,-0.8441100153821343,-0.9737282932968283,-0.762454064327283,-0.5039903742110078,-0.05744902650483484,1.0367455543798432,-0.19999529378618655,-0.22262317064607157,-1.784000288095055,-0.4078622247453497,-0.9234340703527073,1.6029118618370342,-0.6391619317856582,-0.5264847586361457,0.6947368421052632,Medium,1,1,-0.8441100153821338,-0.9737282932968282,-0.7624540643272829,-0.5039903742110079,-0.057449026504837034,1.0367455543798432,-0.199995293786187,-0.22262317064607365,-1.784000288095055,-0.40786222474534944,-0.9234340703527071,1.6029118618370344,-0.6391619317856585,-0.5264847586361083,-0.3639940097819926,0.36524832997139145,0.6114319153500704
Wellesley College,Yes,2895,1249,579,80,96,2195,156,18345,5995,500,700,94.0,98,10.6,51,21409,91,0.549272567109172,0.0651169802821119,0.2785789726879872,2.2204918682959742,0.1781629172845373,-0.46838566706945606,1.7403482541388358,-0.22262317064607157,-1.109331268357997,1.509847796090948,1.4755065650850636,-0.8840535815404321,1.909810801634363,1.9456448584500843,0.431433506044905,High,2,1,0.5492725671091725,0.06511698028211199,0.2785789726879873,2.2204918682959742,0.1781629172845351,-0.468385667069456,1.7403482541388358,-0.22262317064607365,-1.109331268357997,1.5098477960909482,1.4755065650850643,-0.8840535815404326,1.909810801634363,1.9456448584501218,-2.176091194739717,1.8301690512544988,0.6114319153500704
Wells College,Yes,318,240,130,40,85,416,19,14900,5550,600,500,93.0,98,8.3,42,13935,69,-1.6026148334392,-1.6973789375608228,-1.4480564607361757,0.8637602612893264,-1.8017047622503737,-1.5826106654013354,1.109863915005895,0.4488454168127673,-1.784000288095055,1.425191176895042,1.4755065650850636,-1.5759033522670112,1.4176039225723627,1.1700645545152188,0.7547169811320755,Medium,1,1,-1.6026148334391996,-1.6973789375608228,-1.4480564607361754,0.8637602612893263,-1.801704762250376,-1.5826106654013354,1.1098639150058949,0.44884541681276535,-1.784000288095055,1.4251911768950423,1.4755065650850643,-1.5759033522670118,1.4176039225723627,1.1700645545152564,0.04879924498688768,0.36524832997139145,0.6114319153500704
Wentworth Institute of Technology,Yes,1480,1257,452,6,25,2961,572,9850,6050,850,920,10.0,68,15.4,8,17858,64,-0.06737390045072195,0.07156090058329959,0.018922187649837174,-1.8031104107042748,0.4638532088567252,0.34192145950506186,-0.018114339221669464,1.7753282863046347,-0.5531748877424094,-2.522250635682972,-0.9234340703527073,0.3906351739622576,-1.3245972639117196,1.6393845396091271,0.8493243243243244,Medium,1,1,-0.06737390045072149,0.07156090058329968,0.018922187649837288,-1.8031104107042748,0.46385320885672304,0.3419214595050619,-0.01811433922166985,1.7753282863046331,-0.5531748877424094,-2.5222506356829717,-0.9234340703527071,0.3906351739622575,-1.32459726391172,1.6393845396091646,0.6999026561328217,0.36524832997139145,0.6114319153500704
Wesley College,Yes,980,807,350,10,25,872,448,9890,4674,500,1350,52.0,57,14.4,15,6243,84,-0.461839944722018,-0.38244494650088223,-0.2597839928031475,-1.2101701573606454,-0.831033705029699,0.181628833655707,-0.007830334035086206,-0.22262317064607157,0.23977239425227162,-1.2928715697940627,-1.4831288843506425,0.13982744087814877,-0.5402591781850784,-0.8486316524699555,0.823469387755102,Medium,1,1,-0.46183994472201756,-0.3824449465008821,-0.2597839928031474,-1.2101701573606454,-0.8310337050297012,0.18162883365570706,-0.00783033403508659,-0.22262317064607365,0.2397723942522716,-1.2928715697940625,-1.4831288843506423,0.1398274408781486,-0.5402591781850787,-0.8486316524699181,0.5219646988119608,0.36524832997139145,0.6114319153500704
Wesleyan University,Yes,4772,1973,712,60,86,2714,27,19130,5600,1400,1400,90.0,94,12.1,39,16262,92,0.9889770105448383,0.5195414159292436,0.48799674684512045,1.6272983835603572,0.382651896150629,-1.412112269736272,1.872913230064163,3.780102926937482,0.31574018896209594,1.1764343828889745,1.074929591154588,-0.46486060496924364,1.2415456071859763,1.4694309737909441,0.41345347862531434,High,2,1,0.9889770105448388,0.5195414159292437,0.48799674684512057,1.6272983835603572,0.38265189615062684,-1.412112269736272,1.872913230064163,3.780102926937481,0.31574018896209594,1.1764343828889747,1.0749295911545886,-0.464860604969244,1.2415456071859763,1.4694309737909816,-2.2998327225152484,1.8301690512544988,0.6114319153500704
West Chester University of Penn.,No,6502,3539,1372,11,51,7484,1904,7844,4108,400,2000,76.0,79,15.3,16,6773,52,1.253042805787872,1.0799994179448564,1.1101470812281302,-1.0904651799155018,1.2384532561046584,1.1886831089191108,-0.5735244312740722,-1.0237043227479306,1.0679442535532966,0.11925016044057488,-0.2005425892756753,0.36585103864898416,-0.44458151258091694,-0.6026128770650145,0.5442940633651184,Low,0,0,1.2530428057878724,1.0799994179448564,1.1101470812281304,-1.0904651799155018,1.2384532561046562,1.1886831089191108,-0.5735244312740726,-1.0237043227479328,1.0679442535532966,0.11925016044057517,-0.200542589275675,0.365851038648984,-0.44458151258091727,-0.6026128770649771,-1.399366139627476,-1.099672391311716,-1.635505074064474
West Liberty State College,No,1164,1062,478,12,25,2138,227,4470,2890,600,1210,33.0,33,16.3,10,4249,60,-0.29572050342159223,-0.09952222033914607,0.07843201328729771,-0.9785370964802453,0.1521420663007081,-0.24485451599414584,-1.772307118789124,0.4488454168127673,0.011880514233353071,-2.047704451760586,-2.2168051697845104,0.6108922141841117,-1.0747688529439479,-2.1647273533921125,0.9123711340206185,Low,0,0,-0.2957205034215918,-0.09952222033914597,0.07843201328729782,-0.9785370964802454,0.1521420663007059,-0.2448545159941458,-1.7723071187891248,0.44884541681276535,0.011880514233353052,-2.0477044517605854,-2.2168051697845104,0.6108922141841115,-1.0747688529439483,-2.1647273533920752,1.1338012465594567,-1.099672391311716,-1.635505074064474
West Virginia Wesleyan College,Yes,1566,1400,483,28,55,1509,170,14200,3775,450,1100,58.0,81,16.4,42,8080,67,-0.01426527654950979,0.1798820250405451,0.08944820054643415,0.2560970954071895,-0.20700215798265598,-0.41788619696648244,0.9703204900657977,-0.6036744589706652,-0.18552421188393892,-0.98753569322173,-0.05039854408423131,0.6350639812933067,1.4176039225723627,-0.10480355144570003,0.8939974457215837,Medium,1,1,-0.014265276549509332,0.17988202504054518,0.08944820054643426,0.2560970954071894,-0.20700215798265817,-0.4178861969664824,0.9703204900657976,-0.6036744589706673,-0.18552421188393894,-0.9875356932217296,-0.05039854408423098,0.6350639812933065,1.4176039225723627,-0.10480355144566258,1.0073504793867256,0.36524832997139145,0.6114319153500704
Western Carolina University,No,3224,2519,1057,11,31,5000,706,6390,2380,110,1622,67.0,78,14.6,9,6554,55,0.6453605792372601,0.7566063003882134,0.8701992594378828,-1.0904651799155018,0.9208060115710498,0.483076995494579,-1.0376440950942594,-5.240924930925746,0.6245718283543461,-0.46979766094537384,-0.273401038284349,0.19052797710194921,-1.1963666133652986,-0.7005794548011597,0.7813275434243176,Low,0,0,0.6453605792372605,0.7566063003882135,0.8701992594378829,-1.0904651799155018,0.9208060115710476,0.48307699549457905,-1.03764409509426,-5.240924930925749,0.6245718283543461,-0.46979766094537356,-0.2734010382843487,0.19052797710194908,-1.196366613365299,-0.7005794548011223,0.23193754373164882,-1.099672391311716,-1.635505074064474
Western Maryland College,Yes,1205,984,278,31,50,1071,98,14510,5340,500,1400,84.0,91,12.5,39,10026,60,-0.26255612875882195,-0.17759040137611606,-0.5202713457980236,0.4237419326421896,-0.5882812344302871,-0.7343667906564024,1.032662340527725,-0.22262317064607157,0.31574018896209594,0.7024150564455859,0.7916295867079878,-0.3566226047221888,1.2415456071859763,0.4442044623617011,0.816597510373444,Medium,1,1,-0.2625561287588215,-0.17759040137611598,-0.5202713457980235,0.4237419326421895,-0.5882812344302893,-0.7343667906564023,1.0326623405277249,-0.22262317064607365,0.31574018896209594,0.7024150564455862,0.7916295867079882,-0.3566226047221891,1.2415456071859763,0.44420446236173855,0.47467130008410463,0.36524832997139145,0.6114319153500704
Western Michigan University,No,9167,7191,2738,24,53,15739,4278,6940,4100,500,1700,80.0,84,24.7,11,5983,55,1.5392184415429246,1.730719754928532,1.7013903309042766,0.01057495289120002,1.7550278010097333,1.8169828007018343,-0.8546540674706616,-0.22262317064607157,0.7235868128126894,0.4038409378509051,0.18604632551126654,2.474495808090379,-0.9589007319312817,-0.9813347735392316,0.7844442020290171,Low,0,0,1.539218441542925,1.730719754928532,1.7013903309042768,0.010574952891199925,1.755027801009731,1.8169828007018343,-0.8546540674706622,-0.22262317064607365,0.7235868128126894,0.40384093785090536,0.1860463255112669,2.4744958080903796,-0.958900731931282,-0.9813347735391942,0.2533869046419698,-1.099672391311716,-1.635505074064474
Western New England College,Yes,1650,1471,409,7,21,1803,1116,8994,5500,498,2065,74.0,97,15.4,15,8409,59,0.034665616286740565,0.22935079616315227,-0.0887224074252612,-1.6324792946361477,-0.020087271476064112,0.800308125352394,-0.24508444407539678,-0.2372115510546505,1.1360328915284423,-0.017792359075214106,1.3728847638717647,0.3906351739622576,-0.5402591781850784,0.001507322606587889,0.8915151515151515,Medium,1,1,0.03466561628674102,0.22935079616315235,-0.0887224074252611,-1.6324792946361477,-0.0200872714760663,0.8003081253523942,-0.24508444407539723,-0.23721155105465258,1.1360328915284423,-0.01779235907521381,1.3728847638717654,0.3906351739622575,-0.5402591781850787,0.0015073226066253378,0.9902669193718175,0.36524832997139145,0.6114319153500704
Western State College of Colorado,No,2702,1623,604,7,24,2315,146,5918,3755,500,2050,76.0,79,19.4,4,4599,52,0.48727607096973724,0.3271870722877997,0.3219311114944981,-1.6324792946361477,0.23034545618777696,-0.5070269890180874,-1.2031097731781986,-0.22262317064607157,1.1205029998438703,0.11925016044057488,-0.2005425892756753,1.3350969724479973,-1.9343125782540076,-1.8717138749918372,0.6006661732050333,Low,0,0,0.4872760709697377,0.3271870722877998,0.3219311114944982,-1.6324792946361477,0.23034545618777477,-0.5070269890180873,-1.2031097731781992,-0.22262317064607365,1.1205029998438703,0.11925016044057517,-0.200542589275675,1.3350969724479973,-1.934312578254008,-1.8717138749917996,-1.011403939529788,-1.099672391311716,-1.635505074064474
Westfield State College,No,3100,2150,825,3,20,3234,941,5542,3788,500,1300,75.0,79,15.7,20,4222,65,0.6104375544022328,0.6033584683103828,0.633196259804024,-2.4905159993455945,0.5445020983255395,0.6804892160096314,-1.341229315594094,-0.22262317064607157,0.16107890591759866,0.05029077019095683,-0.2005425892756753,0.4646075746731009,-0.08895267462994533,-2.188862207403469,0.6935483870967742,Low,0,0,0.6104375544022332,0.6033584683103829,0.6331962598040242,-2.4905159993455945,0.5445020983255373,0.6804892160096315,-1.3412293155940946,-0.22262317064607365,0.16107890591759863,0.05029077019095713,-0.200542589275675,0.46460757467310076,-0.0889526746299456,-2.1888622074034316,-0.37217315406308926,-1.099672391311716,-1.635505074064474
Westminster College MO,Yes,662,553,184,20,43,665,37,10720,4050,600,1650,66.0,70,12.5,20,7925,62,-0.8486329096543379,-0.7806639997164992,-1.0106068481596662,-0.2672791173259531,-1.1682908539410357,-1.2542093200372517,0.19967225453631074,0.4488454168127673,0.6606269258836648,-0.530852785233515,-0.8045859405355701,-0.3566226047221888,-0.08895267462994533,-0.15721177779975756,0.8353474320241692,Medium,1,1,-0.8486329096543375,-0.7806639997164991,-1.010606848159666,-0.2672791173259532,-1.168290853941038,-1.2542093200372517,0.1996722545363104,0.44884541681276535,0.6606269258836648,-0.5308527852335146,-0.8045859405355699,-0.3566226047221891,-0.0889526746299456,-0.15721177779972012,0.603711367520502,0.36524832997139145,0.6114319153500704
Westminster College,Yes,996,866,377,29,58,1411,72,12065,3615,430,685,62.0,78,12.5,41,8596,80,-0.4461138745259676,-0.30923416756097927,-0.17767473475642906,0.3133903214820356,-0.27943227606280946,-0.9042522143750537,0.5146207654459757,-0.7665388116379312,-1.153097972392615,-0.7662592027979903,-0.273401038284349,-0.3566226047221888,1.3596629107341651,0.059143718683566854,0.8694779116465864,Medium,1,1,-0.4461138745259672,-0.30923416756097916,-0.17767473475642895,0.3133903214820355,-0.2794322760628116,-0.9042522143750535,0.5146207654459755,-0.7665388116379335,-1.153097972392615,-0.76625920279799,-0.2734010382843487,-0.3566226047221891,1.3596629107341651,0.0591437186836043,0.838602983291225,0.36524832997139145,0.6114319153500704
Westminster College of Salt Lake City,Yes,917,720,213,21,60,979,743,8820,4050,600,2025,68.0,83,10.5,34,7170,50,-0.5265614523038241,-0.5015492389874419,-0.8331600860303388,-0.19422217291531432,-0.6930019737930775,0.5177714212239889,-0.29293632561405303,0.4488454168127673,1.0943779739242983,-0.4078622247453497,0.10571998260266878,-0.9128098000811495,0.931790342010479,-0.43681113238145414,0.7851690294438386,Medium,1,1,-0.5265614523038237,-0.5015492389874417,-0.8331600860303386,-0.1942221729153144,-0.6930019737930797,0.517771421223989,-0.29293632561405347,0.44884541681276535,1.0943779739242983,-0.40786222474534944,0.10571998260266914,-0.91280980008115,0.9317903420104788,-0.43681113238141667,0.25837528700594076,0.36524832997139145,0.6114319153500704
Westmont College,No,950,713,351,42,72,1276,9,14320,5304,490,1410,77.0,77,14.9,17,8837,87,-0.49208413854537153,-0.5117931723110464,-0.25661430744327984,0.9513952875026418,-0.38992917329558785,-1.9263895728339528,0.9945577011058548,-0.29608189411405467,0.33062345394534143,0.18908533721226045,-0.3447982089823837,0.2660655633694921,-0.3518428206385443,0.13065847462674607,0.7505263157894737,Medium,1,0,-0.4920841385453711,-0.5117931723110463,-0.25661430744327973,0.9513952875026417,-0.38992917329559,-1.9263895728339528,0.9945577011058547,-0.2960818941140568,0.33062345394534143,0.18908533721226076,-0.34479820898238345,0.26606556336949194,-0.3518428206385446,0.1306584746267835,0.0199583917563465,0.36524832997139145,-1.635505074064474
Wheaton College IL,Yes,1432,920,548,56,84,2200,56,11480,4200,530,1400,81.0,83,12.7,40,11916,85,-0.09847801847740018,-0.24675422260120242,0.22172381413211276,1.491573106355637,0.18040606230795317,-1.039022654354236,0.3806215796643549,-0.009701516013621186,0.31574018896209594,0.4771746426778103,0.10571998260266878,-0.303019110231878,1.3009860204398638,0.840673241796698,0.6424581005586593,Medium,1,1,-0.09847801847739972,-0.24675422260120233,0.22172381413211287,1.491573106355637,0.18040606230795098,-1.039022654354236,0.3806215796643546,-0.009701516013623221,0.31574018896209594,0.47717464267781057,0.10571998260266914,-0.3030191102318783,1.3009860204398638,0.8406732417967354,-0.7237849710633076,0.36524832997139145,0.6114319153500704
Westminster College PA,Yes,1738,1373,417,21,55,1335,30,18460,5970,700,850,92.0,96,13.2,41,22704,71,0.08313543105260275,0.16036260432549643,-0.0677348648550801,-0.19422217291531432,-0.3399635488215383,-1.3598474556511049,1.7599982065200943,1.0287304144592622,-0.7149803023664479,1.341403144864573,1.2719213033900254,-0.17045420531183852,1.3596629107341651,2.0386974637860864,0.7899884925201381,High,2,1,0.08313543105260321,0.1603626043254965,-0.06773486485507998,-0.1942221729153144,-0.33996354882154045,-1.3598474556511049,1.7599982065200943,1.0287304144592604,-0.7149803023664479,1.3414031448645731,1.271921303390026,-0.17045420531183875,1.3596629107341651,2.0386974637861237,0.291543630423998,1.8301690512544988,0.6114319153500704
Wheeling Jesuit College,Yes,903,755,213,15,49,971,305,10500,4545,600,600,66.0,71,14.1,27,7494,72,-0.5415930423933856,-0.4518762069800039,-0.8331600860303388,-0.6795322253656407,-0.7026721317724023,-0.06301935931924468,0.1457284663635697,0.4488454168127673,-1.419790908781924,-0.530852785233515,-0.7431090750720101,0.06325006563784952,0.45563871675750844,-0.3115562978871057,0.8361018826135105,Medium,1,1,-0.5415930423933851,-0.4518762069800038,-0.8331600860303386,-0.6795322253656408,-0.7026721317724045,-0.06301935931924461,0.14572846636356934,0.44884541681276535,-1.419790908781924,-0.5308527852335146,-0.7431090750720099,0.06325006563784934,0.4556387167575082,-0.31155629788706823,0.6089036214797214,0.36524832997139145,0.6114319153500704
Whitman College,Yes,1861,998,359,45,77,1220,46,16670,4900,750,800,80.0,83,10.5,51,13198,72,0.1466362434292614,-0.1631017778266973,-0.23162576625695583,1.0772490038094669,-0.4400323852520511,-1.142240484655926,1.444507462731647,1.2919414548995862,-0.8385145305308968,0.4038409378509051,0.10571998260266878,-0.9128098000811495,1.909810801634363,1.0587842153843858,0.5362708221386352,High,2,1,0.14663624342926185,-0.16310177782669721,-0.23162576625695572,1.0772490038094669,-0.44003238525205324,-1.142240484655926,1.4445074627316468,1.2919414548995845,-0.8385145305308968,0.40384093785090536,0.10571998260266914,-0.91280980008115,1.909810801634363,1.0587842153844234,-1.4545834151025356,1.8301690512544988,0.6114319153500704
Whittier College,Yes,1681,1069,344,35,63,1235,30,16249,5699,500,1998,84.0,92,13.6,29,11778,52,0.05205056786213902,-0.0928177888216907,-0.2790240174601771,0.6295768701744451,-0.42634089617919824,-1.3598474556511049,1.3671077905762836,-0.22262317064607157,1.0658159953497073,0.7024150564455859,0.8844513618593768,-0.06583008815144414,0.5975616518085038,0.8150535320486686,0.635930993456276,High,2,1,0.05205056786213948,-0.0928177888216906,-0.27902401746017697,0.629576870174445,-0.4263408961792004,-1.3598474556511049,1.3671077905762834,-0.22262317064607365,1.0658159953497073,0.7024150564455862,0.8844513618593772,-0.06583008815144435,0.5975616518085037,0.815053532048706,-0.7687056036049132,1.8301690512544988,0.6114319153500704
